id,label
324,dog
325,horse
326,ship
327,cat
328,cat
329,deer
330,truck
331,frog
332,airplane
333,bird
334,bird
335,deer
336,deer
337,dog
338,frog
339,bird
340,ship
341,ship
342,frog
343,deer
344,frog
345,ship
346,frog
347,ship
348,horse
349,horse
350,truck
351,bird
352,truck
353,cat
354,airplane
355,ship
356,frog
357,airplane
358,deer
359,airplane
360,frog
361,horse
362,airplane
363,airplane
364,airplane
365,frog
366,dog
367,bird
368,frog
369,ship
370,bird
371,frog
372,dog
373,horse
374,airplane
375,truck
376,airplane
377,frog
378,frog
379,automobile
380,cat
381,truck
382,airplane
383,airplane
384,frog
385,deer
386,cat
387,ship
388,horse
389,frog
390,cat
391,frog
392,frog
393,bird
394,frog
395,frog
396,horse
397,frog
398,deer
399,dog
400,cat
401,bird
402,truck
403,deer
404,truck
405,deer
406,airplane
407,automobile
408,truck
409,bird
410,bird
411,horse
412,deer
413,ship
414,airplane
415,automobile
416,frog
417,horse
418,frog
419,bird
420,dog
421,frog
422,bird
423,cat
424,deer
425,airplane
426,airplane
427,cat
428,dog
429,automobile
430,frog
431,frog
432,bird
433,horse
434,airplane
435,truck
436,deer
437,automobile
438,truck
439,automobile
440,frog
441,truck
442,automobile
443,deer
444,frog
445,ship
446,dog
447,deer
448,frog
449,airplane
450,airplane
451,deer
452,frog
453,airplane
454,airplane
455,horse
456,airplane
457,deer
458,cat
459,bird
460,truck
461,truck
462,truck
463,horse
464,frog
465,ship
466,automobile
467,cat
468,bird
469,cat
470,deer
471,horse
472,ship
473,frog
474,airplane
475,bird
476,dog
477,truck
478,horse
479,cat
480,frog
481,deer
482,ship
483,cat
484,truck
485,dog
486,frog
487,frog
488,deer
489,ship
490,deer
491,truck
492,frog
493,frog
494,deer
495,automobile
496,horse
497,automobile
498,frog
499,frog
500,frog
501,ship
502,dog
503,bird
504,frog
505,frog
506,dog
507,cat
508,automobile
509,horse
510,bird
511,dog
512,automobile
513,frog
514,deer
515,airplane
516,frog
517,bird
518,ship
519,ship
520,automobile
521,truck
522,dog
523,horse
524,truck
525,frog
526,deer
527,airplane
528,dog
529,frog
530,airplane
531,dog
532,frog
533,bird
534,cat
535,frog
536,bird
537,airplane
538,truck
539,truck
540,truck
541,truck
542,cat
543,cat
544,dog
545,frog
546,deer
547,bird
548,horse
549,cat
550,horse
551,deer
552,cat
553,horse
554,cat
555,frog
556,horse
557,dog
558,ship
559,frog
560,bird
561,frog
562,truck
563,frog
564,frog
565,airplane
566,horse
567,bird
568,deer
569,cat
570,horse
571,ship
572,frog
573,bird
574,airplane
575,bird
576,bird
577,deer
578,bird
579,automobile
580,deer
581,frog
582,frog
583,cat
584,deer
585,truck
586,frog
587,deer
588,airplane
589,airplane
590,deer
591,horse
592,deer
593,truck
594,horse
595,frog
596,ship
597,dog
598,truck
599,cat
600,bird
601,automobile
602,bird
603,frog
604,truck
605,automobile
606,truck
607,bird
608,cat
609,horse
610,truck
611,bird
612,deer
613,automobile
614,ship
615,cat
616,deer
617,automobile
618,deer
619,horse
620,deer
621,frog
622,truck
623,dog
624,ship
625,cat
626,truck
627,ship
628,horse
629,horse
630,dog
631,airplane
632,deer
633,ship
634,horse
635,horse
636,ship
637,deer
638,frog
639,airplane
640,deer
641,frog
642,frog
643,deer
644,cat
645,deer
646,automobile
647,truck
648,horse
649,frog
650,airplane
651,cat
652,truck
653,dog
654,cat
655,frog
656,frog
657,frog
658,truck
659,deer
660,horse
661,frog
662,ship
663,ship
664,airplane
665,automobile
666,ship
667,frog
668,automobile
669,frog
670,truck
671,bird
672,bird
673,frog
674,airplane
675,horse
676,truck
677,cat
678,automobile
679,dog
680,dog
681,frog
682,dog
683,airplane
684,horse
685,dog
686,ship
687,cat
688,frog
689,deer
690,bird
691,frog
692,airplane
693,deer
694,bird
695,automobile
696,truck
697,cat
698,ship
699,automobile
700,frog
701,horse
702,dog
703,truck
704,cat
705,deer
706,bird
707,frog
708,deer
709,frog
710,deer
711,frog
712,automobile
713,dog
714,deer
715,truck
716,ship
717,frog
718,frog
719,dog
720,dog
721,truck
722,bird
723,cat
724,dog
725,bird
726,cat
727,cat
728,bird
729,ship
730,frog
731,ship
732,cat
733,truck
734,frog
735,deer
736,automobile
737,frog
738,cat
739,horse
740,cat
741,bird
742,dog
743,airplane
744,cat
745,frog
746,deer
747,cat
748,dog
749,dog
750,bird
751,truck
752,ship
753,truck
754,horse
755,horse
756,automobile
757,cat
758,cat
759,frog
760,cat
761,frog
762,truck
763,deer
764,dog
765,airplane
766,ship
767,deer
768,cat
769,bird
770,ship
771,airplane
772,horse
773,truck
774,dog
775,bird
776,automobile
777,airplane
778,cat
779,deer
780,horse
781,truck
782,deer
783,automobile
784,bird
785,frog
786,bird
787,cat
788,airplane
789,bird
790,bird
791,bird
792,dog
793,cat
794,deer
795,horse
796,airplane
797,bird
798,frog
799,deer
800,airplane
801,frog
802,deer
803,truck
804,truck
805,airplane
806,automobile
807,frog
808,deer
809,bird
810,frog
811,truck
812,horse
813,frog
814,bird
815,ship
816,horse
817,frog
818,dog
819,cat
820,deer
821,dog
822,deer
823,cat
824,ship
825,airplane
826,airplane
827,bird
828,deer
829,frog
830,truck
831,automobile
832,cat
833,frog
834,airplane
835,truck
836,deer
837,truck
838,cat
839,dog
840,bird
841,horse
842,deer
843,dog
844,automobile
845,dog
846,frog
847,horse
848,bird
849,automobile
850,frog
851,dog
852,dog
853,horse
854,bird
855,dog
856,frog
857,ship
858,frog
859,dog
860,bird
861,automobile
862,automobile
863,dog
864,airplane
865,ship
866,frog
867,deer
868,dog
869,airplane
870,frog
871,deer
872,horse
873,truck
874,bird
875,automobile
876,horse
877,deer
878,automobile
879,frog
880,ship
881,deer
882,frog
883,deer
884,dog
885,bird
886,frog
887,cat
888,dog
889,horse
890,dog
891,bird
892,frog
893,ship
894,automobile
895,truck
896,frog
897,cat
898,bird
899,cat
900,ship
901,frog
902,automobile
903,horse
904,airplane
905,cat
906,bird
907,cat
908,bird
909,airplane
910,bird
911,horse
912,frog
913,cat
914,horse
915,truck
916,ship
917,bird
918,truck
919,truck
920,dog
921,dog
922,frog
923,cat
924,automobile
925,bird
926,frog
927,bird
928,bird
929,truck
930,truck
931,deer
932,bird
933,frog
934,horse
935,horse
936,airplane
937,frog
938,cat
939,automobile
940,airplane
941,bird
942,truck
943,truck
944,airplane
945,horse
946,bird
947,frog
948,truck
949,truck
950,deer
951,bird
952,bird
953,dog
954,cat
955,truck
956,truck
957,airplane
958,deer
959,automobile
960,automobile
961,frog
962,frog
963,deer
964,airplane
965,dog
966,dog
967,frog
968,frog
969,automobile
970,truck
971,airplane
972,ship
973,bird
974,frog
975,frog
976,deer
977,bird
978,deer
979,truck
980,dog
981,deer
982,deer
983,ship
984,deer
985,frog
986,bird
987,horse
988,horse
989,cat
990,cat
991,truck
992,ship
993,bird
994,automobile
995,deer
996,cat
997,truck
998,ship
999,horse
1000,deer
1001,bird
1002,airplane
1003,cat
1004,airplane
1005,horse
1006,cat
1007,airplane
1008,automobile
1009,automobile
1010,cat
1011,frog
1012,deer
1013,truck
1014,airplane
1015,frog
1016,horse
1017,ship
1018,bird
1019,dog
1020,automobile
1021,frog
1022,frog
1023,deer
1024,automobile
1025,cat
1026,cat
1027,cat
1028,bird
1029,dog
1030,dog
1031,horse
1032,dog
1033,horse
1034,cat
1035,bird
1036,dog
1037,deer
1038,automobile
1039,cat
1040,bird
1041,cat
1042,bird
1043,dog
1044,bird
1045,cat
1046,ship
1047,ship
1048,horse
1049,cat
1050,bird
1051,dog
1052,deer
1053,dog
1054,frog
1055,bird
1056,frog
1057,frog
1058,bird
1059,bird
1060,horse
1061,frog
1062,bird
1063,truck
1064,automobile
1065,frog
1066,truck
1067,dog
1068,horse
1069,airplane
1070,frog
1071,cat
1072,deer
1073,horse
1074,frog
1075,cat
1076,truck
1077,bird
1078,frog
1079,cat
1080,dog
1081,deer
1082,cat
1083,bird
1084,ship
1085,ship
1086,bird
1087,horse
1088,bird
1089,cat
1090,deer
1091,dog
1092,ship
1093,truck
1094,ship
1095,bird
1096,truck
1097,cat
1098,frog
1099,bird
1100,truck
1101,dog
1102,deer
1103,frog
1104,airplane
1105,truck
1106,horse
1107,airplane
1108,bird
1109,truck
1110,airplane
1111,bird
1112,horse
1113,cat
1114,bird
1115,deer
1116,cat
1117,truck
1118,deer
1119,airplane
1120,cat
1121,truck
1122,dog
1123,cat
1124,ship
1125,horse
1126,ship
1127,frog
1128,frog
1129,truck
1130,airplane
1131,bird
1132,deer
1133,frog
1134,frog
1135,cat
1136,cat
1137,frog
1138,truck
1139,horse
1140,horse
1141,frog
1142,cat
1143,deer
1144,airplane
1145,frog
1146,deer
1147,truck
1148,frog
1149,frog
1150,bird
1151,deer
1152,truck
1153,bird
1154,bird
1155,horse
1156,automobile
1157,dog
1158,deer
1159,ship
1160,frog
1161,dog
1162,bird
1163,airplane
1164,deer
1165,cat
1166,frog
1167,airplane
1168,automobile
1169,cat
1170,cat
1171,frog
1172,truck
1173,ship
1174,bird
1175,ship
1176,airplane
1177,deer
1178,truck
1179,dog
1180,frog
1181,frog
1182,deer
1183,automobile
1184,deer
1185,truck
1186,frog
1187,horse
1188,cat
1189,bird
1190,cat
1191,frog
1192,truck
1193,truck
1194,cat
1195,ship
1196,airplane
1197,horse
1198,deer
1199,frog
1200,dog
1201,truck
1202,bird
1203,deer
1204,dog
1205,frog
1206,dog
1207,dog
1208,cat
1209,horse
1210,frog
1211,truck
1212,truck
1213,truck
1214,truck
1215,ship
1216,frog
1217,dog
1218,bird
1219,frog
1220,automobile
1221,deer
1222,frog
1223,dog
1224,frog
1225,truck
1226,automobile
1227,truck
1228,cat
1229,frog
1230,dog
1231,truck
1232,truck
1233,deer
1234,automobile
1235,automobile
1236,deer
1237,frog
1238,truck
1239,cat
1240,cat
1241,dog
1242,deer
1243,airplane
1244,airplane
1245,automobile
1246,bird
1247,horse
1248,airplane
1249,horse
1250,automobile
1251,frog
1252,deer
1253,airplane
1254,bird
1255,frog
1256,frog
1257,frog
1258,deer
1259,frog
1260,truck
1261,cat
1262,bird
1263,deer
1264,cat
1265,truck
1266,frog
1267,dog
1268,frog
1269,truck
1270,cat
1271,cat
1272,airplane
1273,frog
1274,cat
1275,bird
1276,frog
1277,deer
1278,dog
1279,horse
1280,frog
1281,dog
1282,ship
1283,cat
1284,deer
1285,truck
1286,cat
1287,deer
1288,horse
1289,cat
1290,frog
1291,automobile
1292,frog
1293,dog
1294,automobile
1295,truck
1296,deer
1297,bird
1298,horse
1299,airplane
1300,horse
1301,automobile
1302,airplane
1303,deer
1304,deer
1305,horse
1306,cat
1307,deer
1308,airplane
1309,airplane
1310,frog
1311,truck
1312,cat
1313,horse
1314,frog
1315,deer
1316,automobile
1317,frog
1318,truck
1319,cat
1320,truck
1321,cat
1322,frog
1323,ship
1324,cat
1325,horse
1326,bird
1327,deer
1328,automobile
1329,cat
1330,airplane
1331,automobile
1332,deer
1333,frog
1334,truck
1335,cat
1336,dog
1337,deer
1338,bird
1339,automobile
1340,horse
1341,airplane
1342,frog
1343,airplane
1344,airplane
1345,truck
1346,cat
1347,cat
1348,airplane
1349,horse
1350,frog
1351,frog
1352,frog
1353,bird
1354,ship
1355,horse
1356,truck
1357,horse
1358,frog
1359,dog
1360,dog
1361,automobile
1362,frog
1363,deer
1364,bird
1365,deer
1366,horse
1367,horse
1368,automobile
1369,frog
1370,automobile
1371,frog
1372,bird
1373,cat
1374,dog
1375,bird
1376,automobile
1377,frog
1378,horse
1379,truck
1380,deer
1381,ship
1382,truck
1383,ship
1384,cat
1385,truck
1386,deer
1387,deer
1388,deer
1389,horse
1390,horse
1391,bird
1392,frog
1393,frog
1394,ship
1395,bird
1396,horse
1397,deer
1398,truck
1399,airplane
1400,airplane
1401,truck
1402,ship
1403,deer
1404,truck
1405,cat
1406,cat
1407,cat
1408,deer
1409,deer
1410,cat
1411,deer
1412,cat
1413,frog
1414,frog
1415,truck
1416,dog
1417,ship
1418,cat
1419,bird
1420,bird
1421,truck
1422,automobile
1423,frog
1424,cat
1425,airplane
1426,frog
1427,horse
1428,horse
1429,cat
1430,cat
1431,bird
1432,automobile
1433,frog
1434,bird
1435,automobile
1436,deer
1437,frog
1438,horse
1439,frog
1440,dog
1441,truck
1442,cat
1443,frog
1444,deer
1445,automobile
1446,frog
1447,cat
1448,bird
1449,horse
1450,horse
1451,airplane
1452,deer
1453,frog
1454,bird
1455,frog
1456,bird
1457,dog
1458,horse
1459,frog
1460,airplane
1461,frog
1462,ship
1463,frog
1464,cat
1465,cat
1466,airplane
1467,truck
1468,deer
1469,cat
1470,cat
1471,dog
1472,bird
1473,frog
1474,frog
1475,bird
1476,horse
1477,bird
1478,truck
1479,truck
1480,deer
1481,cat
1482,dog
1483,airplane
1484,ship
1485,frog
1486,horse
1487,frog
1488,cat
1489,bird
1490,horse
1491,airplane
1492,dog
1493,horse
1494,dog
1495,frog
1496,airplane
1497,dog
1498,truck
1499,ship
1500,bird
1501,ship
1502,bird
1503,ship
1504,truck
1505,horse
1506,cat
1507,airplane
1508,bird
1509,deer
1510,horse
1511,automobile
1512,bird
1513,deer
1514,airplane
1515,bird
1516,frog
1517,truck
1518,airplane
1519,bird
1520,automobile
1521,cat
1522,cat
1523,automobile
1524,frog
1525,truck
1526,bird
1527,airplane
1528,bird
1529,dog
1530,deer
1531,automobile
1532,ship
1533,cat
1534,bird
1535,deer
1536,ship
1537,frog
1538,deer
1539,ship
1540,truck
1541,ship
1542,cat
1543,truck
1544,deer
1545,truck
1546,bird
1547,bird
1548,frog
1549,deer
1550,deer
1551,dog
1552,truck
1553,automobile
1554,cat
1555,deer
1556,dog
1557,bird
1558,cat
1559,bird
1560,deer
1561,deer
1562,deer
1563,dog
1564,cat
1565,horse
1566,cat
1567,deer
1568,cat
1569,frog
1570,dog
1571,cat
1572,frog
1573,automobile
1574,frog
1575,deer
1576,ship
1577,truck
1578,airplane
1579,truck
1580,cat
1581,deer
1582,bird
1583,ship
1584,horse
1585,airplane
1586,deer
1587,airplane
1588,cat
1589,deer
1590,frog
1591,cat
1592,dog
1593,dog
1594,frog
1595,dog
1596,automobile
1597,deer
1598,cat
1599,bird
1600,airplane
1601,deer
1602,truck
1603,dog
1604,deer
1605,cat
1606,deer
1607,ship
1608,deer
1609,frog
1610,frog
1611,frog
1612,truck
1613,dog
1614,truck
1615,bird
1616,airplane
1617,ship
1618,bird
1619,cat
1620,truck
1621,ship
1622,frog
1623,automobile
1624,automobile
1625,truck
1626,dog
1627,cat
1628,frog
1629,deer
1630,dog
1631,cat
1632,airplane
1633,airplane
1634,deer
1635,truck
1636,bird
1637,truck
1638,cat
1639,frog
1640,airplane
1641,automobile
1642,truck
1643,bird
1644,horse
1645,automobile
1646,dog
1647,truck
1648,truck
1649,cat
1650,automobile
1651,horse
1652,truck
1653,deer
1654,bird
1655,truck
1656,cat
1657,frog
1658,frog
1659,deer
1660,frog
1661,deer
1662,frog
1663,airplane
1664,ship
1665,cat
1666,cat
1667,ship
1668,ship
1669,cat
1670,bird
1671,truck
1672,frog
1673,bird
1674,bird
1675,truck
1676,truck
1677,frog
1678,deer
1679,deer
1680,cat
1681,cat
1682,cat
1683,truck
1684,deer
1685,frog
1686,cat
1687,airplane
1688,airplane
1689,frog
1690,automobile
1691,frog
1692,frog
1693,bird
1694,horse
1695,bird
1696,frog
1697,ship
1698,automobile
1699,ship
1700,bird
1701,bird
1702,airplane
1703,airplane
1704,cat
1705,dog
1706,frog
1707,truck
1708,cat
1709,airplane
1710,truck
1711,horse
1712,deer
1713,cat
1714,frog
1715,cat
1716,deer
1717,cat
1718,deer
1719,cat
1720,truck
1721,frog
1722,dog
1723,cat
1724,frog
1725,frog
1726,deer
1727,frog
1728,dog
1729,truck
1730,deer
1731,truck
1732,truck
1733,horse
1734,ship
1735,frog
1736,truck
1737,cat
1738,bird
1739,bird
1740,bird
1741,frog
1742,airplane
1743,frog
1744,cat
1745,bird
1746,automobile
1747,frog
1748,frog
1749,bird
1750,dog
1751,automobile
1752,airplane
1753,deer
1754,truck
1755,frog
1756,dog
1757,truck
1758,airplane
1759,deer
1760,horse
1761,ship
1762,ship
1763,frog
1764,dog
1765,frog
1766,ship
1767,cat
1768,automobile
1769,airplane
1770,cat
1771,frog
1772,cat
1773,automobile
1774,deer
1775,airplane
1776,ship
1777,cat
1778,frog
1779,truck
1780,dog
1781,truck
1782,bird
1783,bird
1784,frog
1785,cat
1786,automobile
1787,truck
1788,frog
1789,airplane
1790,cat
1791,dog
1792,truck
1793,ship
1794,truck
1795,deer
1796,frog
1797,frog
1798,bird
1799,dog
1800,automobile
1801,bird
1802,cat
1803,bird
1804,airplane
1805,frog
1806,cat
1807,frog
1808,truck
1809,truck
1810,frog
1811,cat
1812,horse
1813,horse
1814,deer
1815,cat
1816,deer
1817,cat
1818,bird
1819,frog
1820,dog
1821,deer
1822,deer
1823,bird
1824,deer
1825,dog
1826,cat
1827,cat
1828,deer
1829,bird
1830,automobile
1831,cat
1832,airplane
1833,airplane
1834,truck
1835,bird
1836,dog
1837,ship
1838,horse
1839,cat
1840,cat
1841,deer
1842,deer
1843,cat
1844,deer
1845,frog
1846,bird
1847,cat
1848,airplane
1849,cat
1850,cat
1851,cat
1852,frog
1853,automobile
1854,ship
1855,cat
1856,cat
1857,frog
1858,horse
1859,airplane
1860,frog
1861,horse
1862,cat
1863,cat
1864,frog
1865,dog
1866,deer
1867,bird
1868,bird
1869,cat
1870,cat
1871,airplane
1872,deer
1873,frog
1874,airplane
1875,automobile
1876,deer
1877,airplane
1878,frog
1879,dog
1880,frog
1881,cat
1882,ship
1883,bird
1884,cat
1885,bird
1886,bird
1887,automobile
1888,horse
1889,horse
1890,frog
1891,frog
1892,truck
1893,automobile
1894,frog
1895,airplane
1896,airplane
1897,truck
1898,deer
1899,automobile
1900,cat
1901,frog
1902,frog
1903,airplane
1904,ship
1905,deer
1906,cat
1907,truck
1908,cat
1909,truck
1910,truck
1911,ship
1912,horse
1913,automobile
1914,horse
1915,truck
1916,frog
1917,bird
1918,ship
1919,ship
1920,cat
1921,frog
1922,airplane
1923,automobile
1924,deer
1925,bird
1926,airplane
1927,automobile
1928,bird
1929,dog
1930,bird
1931,ship
1932,airplane
1933,truck
1934,deer
1935,truck
1936,frog
1937,ship
1938,horse
1939,truck
1940,frog
1941,dog
1942,ship
1943,frog
1944,horse
1945,frog
1946,cat
1947,ship
1948,airplane
1949,frog
1950,horse
1951,frog
1952,bird
1953,horse
1954,deer
1955,horse
1956,deer
1957,frog
1958,cat
1959,dog
1960,airplane
1961,cat
1962,deer
1963,cat
1964,bird
1965,truck
1966,deer
1967,automobile
1968,truck
1969,cat
1970,frog
1971,truck
1972,cat
1973,dog
1974,ship
1975,horse
1976,frog
1977,bird
1978,ship
1979,frog
1980,airplane
1981,truck
1982,dog
1983,truck
1984,airplane
1985,bird
1986,horse
1987,cat
1988,deer
1989,bird
1990,bird
1991,frog
1992,truck
1993,frog
1994,truck
1995,frog
1996,truck
1997,automobile
1998,frog
1999,frog
2000,automobile
2001,deer
2002,bird
2003,truck
2004,bird
2005,dog
2006,horse
2007,ship
2008,deer
2009,dog
2010,automobile
2011,horse
2012,frog
2013,horse
2014,airplane
2015,deer
2016,cat
2017,cat
2018,deer
2019,cat
2020,airplane
2021,airplane
2022,frog
2023,deer
2024,horse
2025,cat
2026,truck
2027,bird
2028,cat
2029,bird
2030,horse
2031,deer
2032,cat
2033,frog
2034,deer
2035,cat
2036,ship
2037,automobile
2038,dog
2039,frog
2040,bird
2041,airplane
2042,deer
2043,deer
2044,dog
2045,deer
2046,bird
2047,deer
2048,bird
2049,deer
2050,truck
2051,deer
2052,deer
2053,frog
2054,horse
2055,frog
2056,airplane
2057,automobile
2058,deer
2059,bird
2060,cat
2061,cat
2062,frog
2063,deer
2064,frog
2065,deer
2066,truck
2067,airplane
2068,truck
2069,bird
2070,cat
2071,frog
2072,bird
2073,deer
2074,frog
2075,deer
2076,airplane
2077,truck
2078,airplane
2079,automobile
2080,airplane
2081,truck
2082,airplane
2083,frog
2084,ship
2085,dog
2086,horse
2087,frog
2088,dog
2089,truck
2090,frog
2091,horse
2092,frog
2093,bird
2094,ship
2095,automobile
2096,automobile
2097,deer
2098,cat
2099,bird
2100,airplane
2101,dog
2102,airplane
2103,automobile
2104,truck
2105,airplane
2106,automobile
2107,airplane
2108,airplane
2109,bird
2110,frog
2111,deer
2112,dog
2113,frog
2114,automobile
2115,truck
2116,frog
2117,frog
2118,frog
2119,ship
2120,cat
2121,horse
2122,truck
2123,deer
2124,cat
2125,truck
2126,cat
2127,ship
2128,ship
2129,ship
2130,truck
2131,airplane
2132,horse
2133,dog
2134,truck
2135,bird
2136,frog
2137,frog
2138,cat
2139,bird
2140,horse
2141,horse
2142,deer
2143,dog
2144,bird
2145,frog
2146,airplane
2147,bird
2148,bird
2149,deer
2150,airplane
2151,automobile
2152,cat
2153,frog
2154,airplane
2155,ship
2156,horse
2157,horse
2158,airplane
2159,truck
2160,frog
2161,frog
2162,automobile
2163,ship
2164,airplane
2165,frog
2166,frog
2167,cat
2168,frog
2169,airplane
2170,deer
2171,ship
2172,cat
2173,bird
2174,truck
2175,cat
2176,cat
2177,frog
2178,cat
2179,truck
2180,cat
2181,frog
2182,truck
2183,horse
2184,ship
2185,bird
2186,automobile
2187,deer
2188,dog
2189,frog
2190,frog
2191,deer
2192,frog
2193,ship
2194,automobile
2195,dog
2196,ship
2197,deer
2198,frog
2199,airplane
2200,cat
2201,airplane
2202,bird
2203,horse
2204,frog
2205,horse
2206,ship
2207,truck
2208,cat
2209,airplane
2210,frog
2211,bird
2212,airplane
2213,deer
2214,automobile
2215,truck
2216,ship
2217,truck
2218,bird
2219,deer
2220,ship
2221,truck
2222,automobile
2223,airplane
2224,dog
2225,frog
2226,automobile
2227,airplane
2228,cat
2229,dog
2230,deer
2231,deer
2232,bird
2233,ship
2234,airplane
2235,frog
2236,airplane
2237,cat
2238,frog
2239,ship
2240,horse
2241,ship
2242,truck
2243,frog
2244,horse
2245,frog
2246,bird
2247,frog
2248,truck
2249,frog
2250,ship
2251,dog
2252,horse
2253,dog
2254,cat
2255,truck
2256,frog
2257,cat
2258,cat
2259,airplane
2260,frog
2261,airplane
2262,truck
2263,bird
2264,cat
2265,bird
2266,airplane
2267,cat
2268,deer
2269,horse
2270,frog
2271,frog
2272,ship
2273,automobile
2274,deer
2275,horse
2276,horse
2277,truck
2278,ship
2279,ship
2280,cat
2281,frog
2282,bird
2283,bird
2284,frog
2285,frog
2286,cat
2287,truck
2288,bird
2289,ship
2290,frog
2291,dog
2292,cat
2293,bird
2294,truck
2295,bird
2296,dog
2297,cat
2298,bird
2299,automobile
2300,cat
2301,frog
2302,horse
2303,deer
2304,airplane
2305,cat
2306,bird
2307,cat
2308,deer
2309,airplane
2310,cat
2311,truck
2312,frog
2313,dog
2314,bird
2315,truck
2316,cat
2317,automobile
2318,ship
2319,deer
2320,airplane
2321,deer
2322,deer
2323,frog
2324,frog
2325,dog
2326,bird
2327,horse
2328,frog
2329,truck
2330,bird
2331,cat
2332,frog
2333,bird
2334,truck
2335,airplane
2336,cat
2337,deer
2338,truck
2339,airplane
2340,deer
2341,frog
2342,deer
2343,automobile
2344,truck
2345,bird
2346,frog
2347,frog
2348,deer
2349,frog
2350,cat
2351,bird
2352,frog
2353,horse
2354,bird
2355,deer
2356,ship
2357,horse
2358,deer
2359,bird
2360,airplane
2361,deer
2362,frog
2363,truck
2364,frog
2365,airplane
2366,truck
2367,frog
2368,ship
2369,cat
2370,ship
2371,horse
2372,cat
2373,ship
2374,frog
2375,airplane
2376,frog
2377,automobile
2378,ship
2379,dog
2380,truck
2381,truck
2382,dog
2383,truck
2384,airplane
2385,bird
2386,ship
2387,truck
2388,truck
2389,bird
2390,deer
2391,bird
2392,automobile
2393,truck
2394,frog
2395,deer
2396,cat
2397,bird
2398,deer
2399,bird
2400,ship
2401,automobile
2402,cat
2403,airplane
2404,cat
2405,bird
2406,frog
2407,ship
2408,automobile
2409,horse
2410,frog
2411,cat
2412,ship
2413,deer
2414,dog
2415,deer
2416,horse
2417,bird
2418,frog
2419,dog
2420,bird
2421,deer
2422,deer
2423,horse
2424,truck
2425,cat
2426,bird
2427,frog
2428,cat
2429,truck
2430,deer
2431,cat
2432,truck
2433,cat
2434,cat
2435,dog
2436,dog
2437,truck
2438,cat
2439,truck
